"
"
Start,Wed Jan 17 11:27:36 2024
norx ,hdsRudderPS,hdsRudderSB,hdsTelePS,hdsTeleSB,hdsThrBow,hdsThrStern,Latitude,Longitude,LateralSpeed,LongitudinalSpeed,Heading,NEDe,NEDn,Pitch,Roll,nory
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7669181824,-12.6533708572,1.1164,2.5191,113.65,-407.1520,-166.9733,0.36,0.74,"*54
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7669105530,-12.6533575058,1.1164,2.5194,113.44,-406.2106,-167.9880,0.36,0.74,"*57
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7669029236,-12.6533441544,1.1164,2.5197,113.24,-405.2692,-169.0016,0.36,0.74,"*5B
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7668914795,-12.6533308029,1.1164,2.5200,113.03,-404.3278,-170.0153,0.36,0.74,"*55
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7668838501,-12.6533184052,1.1164,2.5203,112.83,-403.3864,-171.0280,0.36,0.74,"*59
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7668724060,-12.6533050537,1.1165,2.5206,112.62,-402.4450,-172.0417,0.36,0.74,"*5A
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7668647766,-12.6532917023,1.1165,2.5209,112.41,-401.5036,-173.0514,0.36,0.74,"*5F
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7668571472,-12.6532783508,1.1165,2.5212,112.21,-400.5622,-174.0358,0.36,0.74,"*57
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7668457031,-12.6532649994,1.1165,2.5215,112.00,-399.6071,-175.0202,0.36,0.74,"*50
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7668380737,-12.6532516479,1.1165,2.5218,111.79,-398.6364,-176.0046,0.36,0.74,"*5C
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7668304443,-12.6532382965,1.1165,2.5221,111.59,-397.6657,-176.9889,0.36,0.74,"*5B
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7668190002,-12.6532239914,1.1165,2.5224,111.38,-396.6950,-177.9733,0.36,0.74,"*56
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7668113708,-12.6532106400,1.1166,2.5227,111.17,-395.7243,-178.9577,0.36,0.74,"*5C
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7668037415,-12.6531972885,1.1166,2.5230,110.97,-394.7545,-179.9421,0.36,0.74,"*51
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7667922974,-12.6531839371,1.1166,2.5233,110.76,-393.7838,-180.9255,0.36,0.74,"*58
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7667846680,-12.6531696320,1.1166,2.5235,110.55,-392.8141,-181.8942,0.36,0.74,"*53
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7667770386,-12.6531562805,1.1166,2.5238,110.35,-391.8268,-182.8493,0.36,0.74,"*5C
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7667694092,-12.6531419754,1.1166,2.5241,110.14,-390.8268,-183.8044,0.36,0.74,"*54
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7667579651,-12.6531276703,1.1166,2.5244,109.93,-389.8278,-184.7594,0.36,0.74,"*5B
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7667503357,-12.6531143188,1.1167,2.5247,109.73,-388.8288,-185.7135,0.36,0.74,"*59
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7667427063,-12.6531000137,1.1167,2.5250,109.52,-387.8288,-186.6686,0.36,0.74,"*5F
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7667350769,-12.6530857086,1.1167,2.5253,109.31,-386.8297,-187.6237,0.36,0.74,"*53
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7667236328,-12.6530723572,1.1167,2.5256,109.11,-385.8307,-188.5788,0.36,0.74,"*50
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7667160034,-12.6530580521,1.1167,2.5258,108.90,-384.8307,-189.5270,0.36,0.74,"*57
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7667083740,-12.6530437469,1.1167,2.5261,108.69,-383.8180,-190.4528,0.36,0.74,"*5A
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7667007446,-12.6530294418,1.1168,2.5264,108.49,-382.7897,-191.3786,0.36,0.74,"*53
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7666931152,-12.6530151367,1.1168,2.5267,108.28,-381.7614,-192.3034,0.36,0.74,"*54
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7666816711,-12.6530008316,1.1168,2.5270,108.07,-380.7331,-193.2292,0.36,0.74,"*5C
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7666740417,-12.6529865265,1.1168,2.5272,107.87,-379.7047,-194.1550,0.36,0.74,"*57
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7666664124,-12.6529712677,1.1168,2.5275,107.66,-378.6764,-195.0798,0.36,0.74,"*55
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7666587830,-12.6529569626,1.1168,2.5278,107.45,-377.6481,-196.0055,0.36,0.74,"*53
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7666511536,-12.6529426575,1.1168,2.5281,107.25,-376.6198,-196.9264,0.36,0.74,"*5D
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7666435242,-12.6529283524,1.1168,2.5284,107.04,-375.5885,-197.8219,0.36,0.74,"*5A
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7666320801,-12.6529130936,1.1169,2.5286,106.83,-374.5309,-198.7184,0.36,0.74,"*54
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7666244507,-12.6528987885,1.1169,2.5289,106.63,-373.4733,-199.6139,0.36,0.74,"*5C
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7666168213,-12.6528835297,1.1169,2.5292,106.42,-372.4167,-200.5104,0.36,0.74,"*53
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7666091919,-12.6528692245,1.1169,2.5295,106.21,-371.3590,-201.4059,0.36,0.74,"*5A
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7666015625,-12.6528539658,1.1169,2.5297,106.00,-370.3014,-202.3024,0.36,0.74,"*5B
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7665939331,-12.6528396606,1.1169,2.5300,105.80,-369.2448,-203.1989,0.36,0.74,"*5A
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7665863037,-12.6528244019,1.1170,2.5303,105.59,-368.1872,-204.0846,0.36,0.74,"*5B
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7665786743,-12.6528100967,1.1170,2.5305,105.38,-367.1305,-204.9518,0.36,0.74,"*52
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7665710449,-12.6527948380,1.1170,2.5308,105.18,-366.0602,-205.8180,0.36,0.74,"*54
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7665634155,-12.6527795792,1.1170,2.5311,104.97,-364.9743,-206.6852,0.36,0.74,"*58
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7665557861,-12.6527643204,1.1170,2.5313,104.76,-363.8883,-207.5514,0.36,0.74,"*55
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7665443420,-12.6527490616,1.1170,2.5316,104.56,-362.8014,-208.4186,0.36,0.74,"*52
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7665367126,-12.6527338028,1.1170,2.5319,104.35,-361.7155,-209.2848,0.36,0.74,"*50
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7665290833,-12.6527185440,1.1171,2.5322,104.14,-360.6295,-210.1520,0.36,0.74,"*57
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7665214539,-12.6527032852,1.1171,2.5324,103.94,-359.5436,-210.9977,0.36,0.74,"*57
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7665138245,-12.6526880264,1.1171,2.5327,103.73,-358.4567,-211.8346,0.36,0.74,"*5E
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7665061951,-12.6526737213,1.1171,2.5329,103.52,-357.3708,-212.6725,0.36,0.74,"*5C
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7664985657,-12.6526575089,1.1171,2.5332,103.31,-356.2711,-213.5094,0.36,0.74,"*5A
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7664909363,-12.6526422501,1.1171,2.5335,103.11,-355.1559,-214.3473,0.36,0.74,"*5D
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7664833069,-12.6526260376,1.1171,2.5337,102.90,-354.0407,-215.1842,0.36,0.74,"*57
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7664756775,-12.6526107788,1.1171,2.5340,102.69,-352.9254,-216.0221,0.36,0.74,"*52
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7664718628,-12.6525955200,1.1172,2.5342,102.49,-351.8112,-216.8512,0.36,0.74,"*57
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7664642334,-12.6525793076,1.1172,2.5345,102.28,-350.6960,-217.6589,0.36,0.74,"*59
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7664566040,-12.6525640488,1.1172,2.5347,102.07,-349.5807,-218.4675,0.36,0.74,"*5F
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7664489746,-12.6525487900,1.1172,2.5350,101.86,-348.4655,-219.2751,0.36,0.74,"*5F
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7664413452,-12.6525325775,1.1172,2.5353,101.66,-347.3512,-220.0827,0.36,0.74,"*5A
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7664337158,-12.6525173187,1.1172,2.5355,101.45,-346.2321,-220.8913,0.36,0.74,"*51
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7664260864,-12.6525011063,1.1172,2.5358,101.24,-345.0876,-221.6989,0.36,0.74,"*54
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7664184570,-12.6524848938,1.1173,2.5360,101.04,-343.9440,-222.5075,0.36,0.74,"*53
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7664108276,-12.6524686813,1.1173,2.5363,100.83,-342.7995,-223.2858,0.36,0.74,"*54
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7664070129,-12.6524534225,1.1173,2.5365,100.62,-341.6559,-224.0641,0.36,0.74,"*52
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7663993835,-12.6524372101,1.1173,2.5368,100.41,-340.5124,-224.8434,0.36,0.74,"*5C
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7663917542,-12.6524209976,1.1173,2.5370,100.21,-339.3678,-225.6217,0.36,0.74,"*59
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7663841248,-12.6524047852,1.1173,2.5373,100.00,-338.2243,-226.4001,0.36,0.74,"*51
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7663764954,-12.6523885727,1.1173,2.5375,99.79,-337.0807,-227.1794,0.36,0.74,"*62
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7663688660,-12.6523733139,1.1173,2.5378,99.59,-335.9362,-227.9577,0.36,0.74,"*69
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7663650513,-12.6523571014,1.1174,2.5380,99.38,-334.7829,-228.7106,0.36,0.74,"*6E
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7663574219,-12.6523399353,1.1174,2.5383,99.17,-333.6100,-229.4606,0.36,0.74,"*69
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7663497925,-12.6523237228,1.1174,2.5385,98.96,-332.4372,-230.2096,0.36,0.74,"*62
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7663421631,-12.6523075104,1.1174,2.5388,98.76,-331.2643,-230.9587,0.36,0.74,"*63
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7663345337,-12.6522912979,1.1174,2.5390,98.55,-330.0915,-231.7077,0.36,0.74,"*6C
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7663307190,-12.6522741318,1.1174,2.5392,98.34,-328.9186,-232.4577,0.36,0.74,"*62
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7663230896,-12.6522579193,1.1174,2.5395,98.13,-327.7458,-233.2067,0.36,0.74,"*66
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7663154602,-12.6522417068,1.1175,2.5397,97.93,-326.5729,-233.9303,0.36,0.74,"*60
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7663116455,-12.6522254944,1.1175,2.5400,97.72,-325.4001,-234.6510,0.36,0.74,"*65
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7663040161,-12.6522092819,1.1175,2.5402,97.51,-324.2282,-235.3708,0.36,0.74,"*66
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7662963867,-12.6521921158,1.1175,2.5404,97.31,-323.0544,-236.0905,0.36,0.74,"*65
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7662887573,-12.6521759033,1.1175,2.5407,97.10,-321.8522,-236.8102,0.36,0.74,"*66
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7662849426,-12.6521587372,1.1175,2.5409,96.89,-320.6510,-237.5309,0.36,0.74,"*66
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7662773132,-12.6521415710,1.1175,2.5412,96.68,-319.4489,-238.2507,0.36,0.74,"*66
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7662696838,-12.6521253586,1.1175,2.5414,96.48,-318.2477,-238.9411,0.36,0.74,"*69
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7662658691,-12.6521081924,1.1175,2.5416,96.27,-317.0456,-239.6315,0.36,0.74,"*67
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7662582397,-12.6520910263,1.1176,2.5419,96.06,-315.8444,-240.3229,0.36,0.74,"*6B
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7662544250,-12.6520748138,1.1176,2.5421,95.85,-314.6422,-241.0134,0.36,0.74,"*64
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7662467957,-12.6520576477,1.1176,2.5423,95.65,-313.4411,-241.7038,0.36,0.74,"*6A
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7662391663,-12.6520414352,1.1176,2.5426,95.44,-312.2399,-242.3942,0.36,0.74,"*6C
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7662353516,-12.6520242691,1.1176,2.5428,95.23,-311.0378,-243.0778,0.36,0.74,"*68
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7662277222,-12.6520071030,1.1176,2.5430,95.02,-309.8336,-243.7389,0.36,0.74,"*6C
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7662239075,-12.6519899368,1.1176,2.5433,94.82,-308.6032,-244.4001,0.36,0.74,"*69
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7662162781,-12.6519727707,1.1176,2.5435,94.61,-307.3727,-245.0612,0.36,0.74,"*6C
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7662086487,-12.6519556046,1.1177,2.5437,94.40,-306.1422,-245.7233,0.36,0.74,"*61
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7662048340,-12.6519384384,1.1177,2.5440,94.19,-304.9118,-246.3844,0.36,0.74,"*6C
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7661972046,-12.6519212723,1.1177,2.5442,93.99,-303.6813,-247.0456,0.36,0.74,"*67
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7661933899,-12.6519041061,1.1177,2.5444,93.78,-302.4508,-247.6891,0.36,0.74,"*61
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7661857605,-12.6518869400,1.1177,2.5446,93.57,-301.2204,-248.3219,0.36,0.74,"*68
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7661819458,-12.6518697739,1.1177,2.5449,93.36,-299.9899,-248.9538,0.36,0.74,"*6D
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7661743164,-12.6518526077,1.1177,2.5451,93.16,-298.7594,-249.5856,0.36,0.74,"*6F
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7661705017,-12.6518354416,1.1177,2.5453,92.95,-297.5299,-250.2175,0.36,0.74,"*60
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7661628723,-12.6518182755,1.1177,2.5455,92.74,-296.2995,-250.8503,0.36,0.74,"*64
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7661590576,-12.6518001556,1.1178,2.5458,92.53,-295.0583,-251.4801,0.36,0.74,"*62
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7661514282,-12.6517829895,1.1178,2.5460,92.33,-293.7995,-252.0827,0.36,0.74,"*69
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7661476135,-12.6517648697,1.1178,2.5462,92.12,-292.5397,-252.6852,0.36,0.74,"*68
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7661437988,-12.6517477036,1.1178,2.5464,91.91,-291.2809,-253.2887,0.36,0.74,"*6B
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7661361694,-12.6517295837,1.1178,2.5466,91.70,-290.0211,-253.8913,0.36,0.74,"*65
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7661323547,-12.6517124176,1.1178,2.5469,91.50,-288.7624,-254.4938,0.36,0.74,"*68
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7661247253,-12.6516942978,1.1178,2.5471,91.29,-287.5026,-255.0964,0.36,0.74,"*64
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7661209106,-12.6516771317,1.1178,2.5473,91.08,-286.2438,-255.6813,0.36,0.75,"*6A
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7661170959,-12.6516590118,1.1179,2.5475,90.87,-284.9850,-256.2556,0.36,0.75,"*64
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7661094666,-12.6516418457,1.1179,2.5477,90.66,-283.7262,-256.8288,0.36,0.75,"*62
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7661056519,-12.6516237259,1.1179,2.5479,90.46,-282.4665,-257.4020,0.36,0.75,"*64
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7661018372,-12.6516065598,1.1179,2.5482,90.25,-281.2077,-257.9763,0.36,0.75,"*66
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7660942078,-12.6515884399,1.1179,2.5484,90.04,-279.9489,-258.5495,0.36,0.75,"*6E
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7660903931,-12.6515712738,1.1179,2.5486,89.83,-278.6735,-259.1169,0.36,0.75,"*6C
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7660865784,-12.6515531540,1.1179,2.5488,89.63,-277.3854,-259.6608,0.36,0.75,"*66
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7660789490,-12.6515350342,1.1179,2.5490,89.42,-276.0973,-260.2057,0.36,0.75,"*66
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7660751343,-12.6515169144,1.1179,2.5492,89.21,-274.8092,-260.7497,0.36,0.75,"*60
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7660713196,-12.6514987946,1.1180,2.5494,89.00,-273.5211,-261.2936,0.36,0.75,"*6D
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7660636902,-12.6514806747,1.1180,2.5497,88.79,-272.2340,-261.8376,0.36,0.75,"*62
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7660598755,-12.6514625549,1.1180,2.5499,88.59,-270.9460,-262.3825,0.36,0.75,"*6F
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7660560608,-12.6514444351,1.1180,2.5501,88.38,-269.6579,-262.9001,0.36,0.75,"*66
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7660522461,-12.6514263153,1.1180,2.5503,88.17,-268.3698,-263.4147,0.36,0.75,"*66
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7660446167,-12.6514091492,1.1180,2.5505,87.96,-267.0827,-263.9304,0.36,0.75,"*6F
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7660408020,-12.6513910294,1.1180,2.5507,87.76,-265.7946,-264.4450,0.36,0.75,"*63
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7660369873,-12.6513729095,1.1180,2.5509,87.55,-264.5075,-264.9597,0.36,0.75,"*68
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7660331726,-12.6513547897,1.1181,2.5511,87.34,-263.2194,-265.4753,0.36,0.75,"*6D
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7660293579,-12.6513366699,1.1181,2.5513,87.13,-261.9323,-265.9704,0.36,0.75,"*66
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7660255432,-12.6513185501,1.1181,2.5515,86.92,-260.6335,-266.4557,0.36,0.75,"*62
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7660179138,-12.6512994766,1.1181,2.5517,86.72,-259.3170,-266.9411,0.36,0.75,"*64
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7660140991,-12.6512813568,1.1181,2.5519,86.51,-258.0006,-267.4274,0.36,0.75,"*63
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7660102844,-12.6512632370,1.1181,2.5521,86.30,-256.6833,-267.9128,0.36,0.75,"*63
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7660064697,-12.6512451172,1.1181,2.5523,86.09,-255.3669,-268.3991,0.36,0.75,"*65
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7660026550,-12.6512260437,1.1181,2.5525,85.89,-254.0504,-268.8708,0.36,0.75,"*69
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7659988403,-12.6512079239,1.1181,2.5527,85.68,-252.7340,-269.3268,0.36,0.75,"*68
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7659950256,-12.6511898041,1.1182,2.5530,85.47,-251.4176,-269.7839,0.36,0.75,"*67
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7659912109,-12.6511707306,1.1182,2.5531,85.26,-250.1012,-270.2399,0.36,0.75,"*6C
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7659873962,-12.6511526108,1.1182,2.5533,85.05,-248.7848,-270.6960,0.36,0.75,"*61
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7659797668,-12.6511344910,1.1182,2.5535,84.85,-247.4684,-271.1530,0.36,0.75,"*60
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7659759521,-12.6511154175,1.1182,2.5537,84.64,-246.1520,-271.5983,0.36,0.75,"*60
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7659721375,-12.6510972977,1.1182,2.5539,84.43,-244.8356,-272.0261,0.36,0.75,"*69
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7659683228,-12.6510791779,1.1182,2.5541,84.22,-243.5192,-272.4528,0.36,0.75,"*6C
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7659645081,-12.6510601044,1.1182,2.5543,84.01,-242.2028,-272.8796,0.36,0.75,"*68
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7659606934,-12.6510419846,1.1182,2.5545,83.81,-240.8874,-273.3073,0.36,0.75,"*6F
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7659568787,-12.6510238647,1.1182,2.5547,83.60,-239.5690,-273.7341,0.36,0.75,"*64
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7659530640,-12.6510047913,1.1183,2.5549,83.39,-238.2233,-274.1530,0.36,0.75,"*6E
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7659530640,-12.6509857178,1.1183,2.5551,83.18,-236.8786,-274.5505,0.36,0.75,"*6D
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7659492493,-12.6509666443,1.1183,2.5553,82.97,-235.5329,-274.9489,0.36,0.75,"*6B
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7659454346,-12.6509485245,1.1183,2.5555,82.77,-234.1881,-275.3464,0.36,0.75,"*6D
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7659416199,-12.6509294510,1.1183,2.5557,82.56,-232.8424,-275.7438,0.36,0.75,"*6A
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7659378052,-12.6509103775,1.1183,2.5559,82.35,-231.4977,-276.1423,0.36,0.75,"*6F
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7659339905,-12.6508913040,1.1183,2.5561,82.14,-230.1530,-276.5319,0.36,0.75,"*61
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7659301758,-12.6508731842,1.1183,2.5563,81.93,-228.8073,-276.9011,0.36,0.75,"*63
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7659263611,-12.6508541107,1.1183,2.5565,81.73,-227.4626,-277.2692,0.36,0.75,"*6D
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7659225464,-12.6508350372,1.1184,2.5567,81.52,-226.1178,-277.6384,0.36,0.75,"*61
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7659187317,-12.6508169174,1.1184,2.5568,81.31,-224.7731,-278.0065,0.36,0.75,"*65
"
$AAPCU,-35.0,0.0,0.0,10.0,0.0,0.0,49.7659187317,-12.6507978439,1.1184,2.5570,81.10,-223.4284,-278.3757,0.36,0.75,"*6E
"
